junction_name,police_station,hour,weekday,month,violations,risk_score
"BTP221 - 15th Cross, 24th Main, JP Nagar",J.P. Nagar,3,Monday,January,3,0.7092198581560284
"BTP221 - 15th Cross, 24th Main, JP Nagar",J.P. Nagar,3,Monday,March,1,0.0
"BTP221 - 15th Cross, 24th Main, JP Nagar",J.P. Nagar,3,Sunday,February,1,0.0
"BTP221 - 15th Cross, 24th Main, JP Nagar",J.P. Nagar,3,Thursday,February,1,0.0
"BTP221 - 15th Cross, 24th Main, JP Nagar",J.P. Nagar,3,Thursday,March,4,1.0638297872340425
"BTP221 - 15th Cross, 24th Main, JP Nagar",J.P. Nagar,3,Thursday,November,1,0.0
"BTP221 - 15th Cross, 24th Main, JP Nagar",J.P. Nagar,3,Tuesday,January,2,0.3546099290780142
"BTP221 - 15th Cross, 24th Main, JP Nagar",J.P. Nagar,3,Tuesday,November,4,1.0638297872340425
"BTP221 - 15th Cross, 24th Main, JP Nagar",J.P. Nagar,3,Wednesday,March,2,0.3546099290780142
"BTP221 - 15th Cross, 24th Main, JP Nagar",J.P. Nagar,4,Friday,December,2,0.3546099290780142
"BTP221 - 15th Cross, 24th Main, JP Nagar",J.P. Nagar,4,Friday,November,1,0.0
"BTP221 - 15th Cross, 24th Main, JP Nagar",J.P. Nagar,4,Monday,January,4,1.0638297872340425
"BTP221 - 15th Cross, 24th Main, JP Nagar",J.P. Nagar,4,Monday,March,2,0.3546099290780142
"BTP221 - 15th Cross, 24th Main, JP Nagar",J.P. Nagar,4,Sunday,December,1,0.0
"BTP221 - 15th Cross, 24th Main, JP Nagar",J.P. Nagar,4,Thursday,January,1,0.0
"BTP221 - 15th Cross, 24th Main, JP Nagar",J.P. Nagar,4,Tuesday,March,1,0.0
"BTP221 - 15th Cross, 24th Main, JP Nagar",J.P. Nagar,4,Wednesday,March,6,1.7730496453900706
"BTP221 - 15th Cross, 24th Main, JP Nagar",J.P. Nagar,5,Friday,January,1,0.0
"BTP221 - 15th Cross, 24th Main, JP Nagar",J.P. Nagar,5,Saturday,January,3,0.7092198581560284
"BTP221 - 15th Cross, 24th Main, JP Nagar",J.P. Nagar,5,Sunday,December,1,0.0
"BTP221 - 15th Cross, 24th Main, JP Nagar",J.P. Nagar,5,Thursday,April,1,0.0
"BTP221 - 15th Cross, 24th Main, JP Nagar",J.P. Nagar,5,Thursday,January,1,0.0
"BTP221 - 15th Cross, 24th Main, JP Nagar",J.P. Nagar,6,Monday,December,1,0.0
"BTP221 - 15th Cross, 24th Main, JP Nagar",J.P. Nagar,6,Sunday,December,5,1.4184397163120566
"BTP221 - 15th Cross, 24th Main, JP Nagar",J.P. Nagar,6,Tuesday,December,1,0.0
"BTP221 - 15th Cross, 24th Main, JP Nagar",J.P. Nagar,6,Tuesday,November,1,0.0
"BTP221 - 15th Cross, 24th Main, JP Nagar",J.P. Nagar,6,Wednesday,December,1,0.0
"BTP221 - 15th Cross, 24th Main, JP Nagar",J.P. Nagar,6,Wednesday,March,8,2.4822695035460995
"BTP221 - 15th Cross, 24th Main, JP Nagar",J.P. Nagar,7,Tuesday,April,1,0.0
"BTP221 - 15th Cross, 24th Main, JP Nagar",J.P. Nagar,7,Wednesday,January,1,0.0
"BTP221 - 15th Cross, 24th Main, JP Nagar",J.P. Nagar,7,Wednesday,March,2,0.3546099290780142
"BTP221 - 15th Cross, 24th Main, JP Nagar",J.P. Nagar,8,Saturday,January,1,0.0
"BTP221 - 15th Cross, 24th Main, JP Nagar",J.P. Nagar,8,Sunday,March,1,0.0
"BTP221 - 15th Cross, 24th Main, JP Nagar",J.P. Nagar,8,Tuesday,January,5,1.4184397163120566
"BTP221 - 15th Cross, 24th Main, JP Nagar",J.P. Nagar,11,Sunday,December,1,0.0
"BTP221 - 15th Cross, 24th Main, JP Nagar",J.P. Nagar,20,Monday,January,1,0.0
"BTP221 - 15th Cross, 24th Main, JP Nagar",J.P. Nagar,20,Thursday,December,4,1.0638297872340425
"BTP221 - 15th Cross, 24th Main, JP Nagar",J.P. Nagar,20,Tuesday,March,1,0.0
"BTP221 - 15th Cross, 24th Main, JP Nagar",J.P. Nagar,21,Friday,December,1,0.0
"BTP221 - 15th Cross, 24th Main, JP Nagar",J.P. Nagar,21,Monday,February,1,0.0
"BTP221 - 15th Cross, 24th Main, JP Nagar",J.P. Nagar,21,Saturday,December,2,0.3546099290780142
"BTP221 - 15th Cross, 24th Main, JP Nagar",J.P. Nagar,21,Saturday,March,1,0.0
"BTP221 - 15th Cross, 24th Main, JP Nagar",J.P. Nagar,22,Thursday,March,2,0.3546099290780142
"BTP221 - 15th Cross, 24th Main, JP Nagar",J.P. Nagar,22,Tuesday,March,1,0.0
"BTP221 - 15th Cross, 24th Main, JP Nagar",J.P. Nagar,22,Wednesday,January,2,0.3546099290780142
"BTP221 - 15th Cross, 24th Main, JP Nagar",J.P. Nagar,23,Friday,March,1,0.0
"BTP221 - 15th Cross, 24th Main, JP Nagar",J.P. Nagar,23,Thursday,December,1,0.0
BTP222 - Delmia Circle,J.P. Nagar,0,Monday,January,2,0.3546099290780142
BTP222 - Delmia Circle,J.P. Nagar,0,Saturday,December,1,0.0
BTP222 - Delmia Circle,J.P. Nagar,0,Sunday,February,2,0.3546099290780142
BTP222 - Delmia Circle,J.P. Nagar,0,Sunday,January,1,0.0
BTP222 - Delmia Circle,J.P. Nagar,0,Sunday,November,2,0.3546099290780142
BTP222 - Delmia Circle,J.P. Nagar,1,Sunday,December,1,0.0
BTP222 - Delmia Circle,J.P. Nagar,1,Tuesday,January,1,0.0
BTP222 - Delmia Circle,J.P. Nagar,2,Friday,March,1,0.0
BTP222 - Delmia Circle,J.P. Nagar,2,Monday,November,1,0.0
BTP222 - Delmia Circle,J.P. Nagar,2,Tuesday,December,6,1.7730496453900706
BTP222 - Delmia Circle,J.P. Nagar,2,Wednesday,January,1,0.0
BTP222 - Delmia Circle,J.P. Nagar,2,Wednesday,November,1,0.0
BTP222 - Delmia Circle,J.P. Nagar,3,Monday,November,1,0.0
BTP222 - Delmia Circle,J.P. Nagar,3,Saturday,December,1,0.0
BTP222 - Delmia Circle,J.P. Nagar,3,Tuesday,March,1,0.0
BTP222 - Delmia Circle,J.P. Nagar,4,Saturday,November,4,1.0638297872340425
BTP222 - Delmia Circle,J.P. Nagar,4,Sunday,April,1,0.0
BTP222 - Delmia Circle,J.P. Nagar,4,Thursday,November,1,0.0
BTP222 - Delmia Circle,J.P. Nagar,5,Friday,December,1,0.0
BTP222 - Delmia Circle,J.P. Nagar,5,Friday,November,1,0.0
BTP222 - Delmia Circle,J.P. Nagar,5,Saturday,December,2,0.3546099290780142
BTP222 - Delmia Circle,J.P. Nagar,5,Saturday,March,1,0.0
BTP222 - Delmia Circle,J.P. Nagar,6,Friday,March,2,0.3546099290780142
BTP222 - Delmia Circle,J.P. Nagar,6,Thursday,November,3,0.7092198581560284
BTP222 - Delmia Circle,J.P. Nagar,6,Tuesday,November,4,1.0638297872340425
BTP222 - Delmia Circle,J.P. Nagar,6,Wednesday,November,1,0.0
BTP222 - Delmia Circle,J.P. Nagar,8,Sunday,February,2,0.3546099290780142
BTP222 - Delmia Circle,J.P. Nagar,9,Friday,March,2,0.3546099290780142
BTP222 - Delmia Circle,J.P. Nagar,20,Monday,March,1,0.0
BTP222 - Delmia Circle,J.P. Nagar,20,Saturday,December,1,0.0
BTP222 - Delmia Circle,J.P. Nagar,21,Friday,December,1,0.0
BTP222 - Delmia Circle,J.P. Nagar,21,Monday,December,2,0.3546099290780142
BTP222 - Delmia Circle,J.P. Nagar,21,Monday,February,1,0.0
BTP222 - Delmia Circle,J.P. Nagar,21,Monday,March,3,0.7092198581560284
BTP222 - Delmia Circle,J.P. Nagar,21,Sunday,January,8,2.4822695035460995
BTP222 - Delmia Circle,J.P. Nagar,21,Tuesday,December,3,0.7092198581560284
BTP222 - Delmia Circle,J.P. Nagar,21,Tuesday,January,4,1.0638297872340425
BTP222 - Delmia Circle,J.P. Nagar,21,Tuesday,November,4,1.0638297872340425
BTP222 - Delmia Circle,J.P. Nagar,21,Wednesday,January,1,0.0
BTP222 - Delmia Circle,J.P. Nagar,21,Wednesday,November,2,0.3546099290780142
BTP222 - Delmia Circle,J.P. Nagar,22,Saturday,December,1,0.0
BTP222 - Delmia Circle,J.P. Nagar,22,Sunday,March,10,3.1914893617021276
BTP222 - Delmia Circle,J.P. Nagar,22,Thursday,November,1,0.0
BTP222 - Delmia Circle,J.P. Nagar,23,Friday,November,1,0.0
BTP222 - Delmia Circle,J.P. Nagar,23,Monday,December,1,0.0
BTP222 - Delmia Circle,J.P. Nagar,23,Tuesday,November,5,1.4184397163120566
BTP225 - Geetha Junction,Jayanagara,0,Friday,January,1,0.0
BTP225 - Geetha Junction,Jayanagara,0,Friday,March,1,0.0
BTP225 - Geetha Junction,Jayanagara,0,Sunday,December,1,0.0
BTP225 - Geetha Junction,Jayanagara,0,Sunday,January,1,0.0
BTP225 - Geetha Junction,Jayanagara,0,Tuesday,December,1,0.0
BTP225 - Geetha Junction,Jayanagara,1,Friday,February,1,0.0
BTP225 - Geetha Junction,Jayanagara,1,Friday,March,1,0.0
BTP225 - Geetha Junction,Jayanagara,1,Monday,January,3,0.7092198581560284
BTP225 - Geetha Junction,Jayanagara,1,Monday,March,1,0.0
BTP225 - Geetha Junction,Jayanagara,1,Saturday,April,1,0.0
BTP225 - Geetha Junction,Jayanagara,1,Saturday,February,1,0.0
BTP225 - Geetha Junction,Jayanagara,1,Saturday,January,5,1.4184397163120566
BTP225 - Geetha Junction,Jayanagara,1,Saturday,March,4,1.0638297872340425
BTP225 - Geetha Junction,Jayanagara,1,Thursday,April,1,0.0
BTP225 - Geetha Junction,Jayanagara,1,Tuesday,December,1,0.0
BTP225 - Geetha Junction,Jayanagara,1,Tuesday,January,1,0.0
BTP225 - Geetha Junction,Jayanagara,1,Tuesday,March,1,0.0
BTP225 - Geetha Junction,Jayanagara,1,Wednesday,December,1,0.0
BTP225 - Geetha Junction,Jayanagara,1,Wednesday,March,11,3.546099290780142
BTP225 - Geetha Junction,Jayanagara,1,Wednesday,November,1,0.0
BTP225 - Geetha Junction,Jayanagara,2,Friday,March,1,0.0
BTP225 - Geetha Junction,Jayanagara,2,Friday,November,1,0.0
BTP225 - Geetha Junction,Jayanagara,2,Monday,December,2,0.3546099290780142
BTP225 - Geetha Junction,Jayanagara,2,Monday,January,1,0.0
BTP225 - Geetha Junction,Jayanagara,2,Saturday,December,1,0.0
BTP225 - Geetha Junction,Jayanagara,2,Saturday,February,2,0.3546099290780142
BTP225 - Geetha Junction,Jayanagara,2,Saturday,January,7,2.1276595744680855
BTP225 - Geetha Junction,Jayanagara,2,Sunday,December,4,1.0638297872340425
BTP225 - Geetha Junction,Jayanagara,2,Sunday,February,1,0.0
BTP225 - Geetha Junction,Jayanagara,2,Sunday,November,7,2.1276595744680855
BTP225 - Geetha Junction,Jayanagara,2,Thursday,April,1,0.0
BTP225 - Geetha Junction,Jayanagara,2,Tuesday,March,7,2.1276595744680855
BTP225 - Geetha Junction,Jayanagara,2,Tuesday,November,2,0.3546099290780142
BTP225 - Geetha Junction,Jayanagara,3,Friday,December,1,0.0
BTP225 - Geetha Junction,Jayanagara,3,Monday,February,5,1.4184397163120566
BTP225 - Geetha Junction,Jayanagara,3,Monday,November,10,3.1914893617021276
BTP225 - Geetha Junction,Jayanagara,3,Saturday,December,6,1.7730496453900706
BTP225 - Geetha Junction,Jayanagara,3,Saturday,January,2,0.3546099290780142
BTP225 - Geetha Junction,Jayanagara,3,Sunday,December,7,2.1276595744680855
BTP225 - Geetha Junction,Jayanagara,3,Sunday,January,1,0.0
BTP225 - Geetha Junction,Jayanagara,3,Sunday,November,5,1.4184397163120566
BTP225 - Geetha Junction,Jayanagara,3,Tuesday,December,3,0.7092198581560284
BTP225 - Geetha Junction,Jayanagara,3,Tuesday,February,1,0.0
BTP225 - Geetha Junction,Jayanagara,3,Tuesday,March,4,1.0638297872340425
BTP225 - Geetha Junction,Jayanagara,3,Tuesday,November,1,0.0
BTP225 - Geetha Junction,Jayanagara,3,Wednesday,January,5,1.4184397163120566
BTP225 - Geetha Junction,Jayanagara,3,Wednesday,November,2,0.3546099290780142
BTP225 - Geetha Junction,Jayanagara,4,Friday,January,2,0.3546099290780142
BTP225 - Geetha Junction,Jayanagara,4,Friday,March,2,0.3546099290780142
BTP225 - Geetha Junction,Jayanagara,4,Monday,February,4,1.0638297872340425
BTP225 - Geetha Junction,Jayanagara,4,Monday,November,7,2.1276595744680855
BTP225 - Geetha Junction,Jayanagara,4,Saturday,December,2,0.3546099290780142
BTP225 - Geetha Junction,Jayanagara,4,Saturday,March,1,0.0
BTP225 - Geetha Junction,Jayanagara,4,Sunday,April,1,0.0
BTP225 - Geetha Junction,Jayanagara,4,Sunday,January,13,4.25531914893617
BTP225 - Geetha Junction,Jayanagara,4,Tuesday,December,1,0.0
BTP225 - Geetha Junction,Jayanagara,4,Tuesday,January,1,0.0
BTP225 - Geetha Junction,Jayanagara,4,Wednesday,February,1,0.0
BTP225 - Geetha Junction,Jayanagara,4,Wednesday,January,4,1.0638297872340425
BTP225 - Geetha Junction,Jayanagara,4,Wednesday,March,11,3.546099290780142
BTP225 - Geetha Junction,Jayanagara,5,Friday,December,4,1.0638297872340425
BTP225 - Geetha Junction,Jayanagara,5,Friday,February,1,0.0
BTP225 - Geetha Junction,Jayanagara,5,Monday,January,2,0.3546099290780142
BTP225 - Geetha Junction,Jayanagara,5,Saturday,December,1,0.0
BTP225 - Geetha Junction,Jayanagara,5,Saturday,November,5,1.4184397163120566
BTP225 - Geetha Junction,Jayanagara,5,Sunday,December,8,2.4822695035460995
BTP225 - Geetha Junction,Jayanagara,5,Sunday,February,2,0.3546099290780142
BTP225 - Geetha Junction,Jayanagara,5,Sunday,March,2,0.3546099290780142
BTP225 - Geetha Junction,Jayanagara,5,Sunday,November,1,0.0
BTP225 - Geetha Junction,Jayanagara,5,Thursday,February,2,0.3546099290780142
BTP225 - Geetha Junction,Jayanagara,5,Tuesday,February,1,0.0
BTP225 - Geetha Junction,Jayanagara,5,Tuesday,January,1,0.0
BTP225 - Geetha Junction,Jayanagara,5,Tuesday,November,3,0.7092198581560284
BTP225 - Geetha Junction,Jayanagara,5,Wednesday,November,1,0.0
BTP225 - Geetha Junction,Jayanagara,6,Friday,December,4,1.0638297872340425
BTP225 - Geetha Junction,Jayanagara,6,Friday,February,1,0.0
BTP225 - Geetha Junction,Jayanagara,6,Saturday,February,1,0.0
BTP225 - Geetha Junction,Jayanagara,6,Sunday,December,2,0.3546099290780142
BTP225 - Geetha Junction,Jayanagara,6,Sunday,November,1,0.0
BTP225 - Geetha Junction,Jayanagara,6,Thursday,December,1,0.0
BTP225 - Geetha Junction,Jayanagara,6,Thursday,February,4,1.0638297872340425
BTP225 - Geetha Junction,Jayanagara,6,Tuesday,December,1,0.0
BTP225 - Geetha Junction,Jayanagara,6,Tuesday,February,1,0.0
BTP225 - Geetha Junction,Jayanagara,6,Tuesday,March,2,0.3546099290780142
BTP225 - Geetha Junction,Jayanagara,6,Tuesday,November,1,0.0
BTP225 - Geetha Junction,Jayanagara,6,Wednesday,December,3,0.7092198581560284
BTP225 - Geetha Junction,Jayanagara,7,Monday,February,5,1.4184397163120566
BTP225 - Geetha Junction,Jayanagara,7,Monday,January,16,5.319148936170213
BTP225 - Geetha Junction,Jayanagara,7,Monday,March,1,0.0
BTP225 - Geetha Junction,Jayanagara,7,Sunday,December,1,0.0
BTP225 - Geetha Junction,Jayanagara,7,Sunday,March,1,0.0
BTP225 - Geetha Junction,Jayanagara,7,Tuesday,February,1,0.0
BTP225 - Geetha Junction,Jayanagara,7,Tuesday,November,1,0.0
BTP225 - Geetha Junction,Jayanagara,8,Saturday,December,1,0.0
BTP225 - Geetha Junction,Jayanagara,8,Sunday,January,1,0.0
BTP225 - Geetha Junction,Jayanagara,8,Tuesday,November,1,0.0
BTP225 - Geetha Junction,Jayanagara,9,Friday,December,1,0.0
BTP225 - Geetha Junction,Jayanagara,9,Saturday,November,1,0.0
BTP225 - Geetha Junction,Jayanagara,9,Thursday,March,1,0.0
BTP225 - Geetha Junction,Jayanagara,10,Monday,December,1,0.0
BTP225 - Geetha Junction,Jayanagara,20,Monday,December,1,0.0
BTP225 - Geetha Junction,Jayanagara,20,Tuesday,April,1,0.0
BTP225 - Geetha Junction,Jayanagara,20,Wednesday,February,1,0.0
BTP225 - Geetha Junction,Jayanagara,22,Tuesday,March,4,1.0638297872340425
BTP225 - Geetha Junction,Jayanagara,22,Wednesday,January,1,0.0
BTP225 - Geetha Junction,Jayanagara,23,Saturday,December,1,0.0
BTP225 - Geetha Junction,Jayanagara,23,Thursday,February,2,0.3546099290780142
BTP225 - Geetha Junction,Jayanagara,23,Thursday,January,6,1.7730496453900706
BTP225 - Geetha Junction,Jayanagara,23,Tuesday,December,2,0.3546099290780142
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,0,Monday,February,1,0.0
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,0,Saturday,December,1,0.0
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,0,Saturday,January,1,0.0
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,0,Sunday,December,1,0.0
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,0,Sunday,November,7,2.1276595744680855
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,0,Thursday,February,1,0.0
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,0,Thursday,January,1,0.0
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,0,Tuesday,April,1,0.0
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,0,Tuesday,December,1,0.0
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,1,Friday,March,5,1.4184397163120566
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,1,Saturday,February,1,0.0
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,1,Saturday,March,1,0.0
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,1,Sunday,December,2,0.3546099290780142
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,1,Sunday,January,1,0.0
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,1,Sunday,March,1,0.0
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,1,Thursday,December,3,0.7092198581560284
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,1,Thursday,January,2,0.3546099290780142
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,1,Thursday,March,3,0.7092198581560284
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,1,Tuesday,March,1,0.0
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,1,Tuesday,November,1,0.0
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,1,Wednesday,February,2,0.3546099290780142
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,1,Wednesday,January,2,0.3546099290780142
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,1,Wednesday,November,2,0.3546099290780142
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,2,Friday,March,1,0.0
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,2,Monday,February,20,6.737588652482268
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,2,Monday,March,2,0.3546099290780142
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,2,Monday,November,21,7.092198581560282
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,2,Saturday,February,1,0.0
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,2,Saturday,January,1,0.0
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,2,Sunday,December,21,7.092198581560282
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,2,Sunday,February,3,0.7092198581560284
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,2,Sunday,March,2,0.3546099290780142
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,2,Sunday,November,14,4.609929078014185
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,2,Thursday,December,2,0.3546099290780142
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,2,Thursday,February,1,0.0
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,2,Tuesday,December,2,0.3546099290780142
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,2,Tuesday,March,1,0.0
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,2,Tuesday,November,2,0.3546099290780142
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,2,Wednesday,January,4,1.0638297872340425
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,3,Friday,April,11,3.546099290780142
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,3,Friday,March,2,0.3546099290780142
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,3,Monday,February,6,1.7730496453900706
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,3,Monday,November,4,1.0638297872340425
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,3,Saturday,November,2,0.3546099290780142
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,3,Sunday,December,30,10.28368794326241
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,3,Sunday,January,5,1.4184397163120566
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,3,Sunday,March,2,0.3546099290780142
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,3,Sunday,November,1,0.0
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,3,Thursday,December,1,0.0
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,3,Tuesday,January,1,0.0
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,3,Wednesday,April,12,3.900709219858156
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,3,Wednesday,February,1,0.0
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,4,Friday,January,1,0.0
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,4,Friday,March,2,0.3546099290780142
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,4,Friday,November,1,0.0
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,4,Monday,February,13,4.25531914893617
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,4,Monday,November,20,6.737588652482268
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,4,Saturday,February,2,0.3546099290780142
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,4,Saturday,January,1,0.0
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,4,Sunday,April,1,0.0
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,4,Sunday,December,1,0.0
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,4,Sunday,January,2,0.3546099290780142
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,4,Sunday,November,3,0.7092198581560284
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,4,Thursday,February,1,0.0
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,4,Tuesday,December,3,0.7092198581560284
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,4,Tuesday,February,1,0.0
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,4,Wednesday,March,9,2.8368794326241136
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,4,Wednesday,November,2,0.3546099290780142
"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,5,Friday,December,3,0.7092198581560284
